,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
56,"#IIMSirmaur was honored to host Mr. Ashish Dwivedi, CEO, Birla White (Ultratech Cement Ltd.) at Aditya Birla Group… https://t.co/QnUfsttErF",en,3,0,2021-11-14 06:02:30+00:00,0.0,0.0,Neutral
62,"Buy UltraTech Cement, target price Rs 8280:  Kotak Securities UltraTech Cement Ltd., incorporated in the year 2000,… https://t.co/R2kpnoFnSr",en,0,0,2021-11-13 00:57:03+00:00,0.0,0.0,Neutral
63,"RT @ofbusiness_com: Procure the best quality of Cement at the lowest rates from the top brands (UltraTech Cement, Jaypee Cement, ACC Cement…",en,0,0,2021-11-12 15:59:07+00:00,0.4,0.75,Positive
65,"RT @ofbusiness_com: Procure the best quality of Cement at the lowest rates from the top brands (UltraTech Cement, Jaypee Cement, ACC Cement…",en,0,0,2021-11-12 09:00:10+00:00,0.4,0.75,Positive
66,"Buy UltraTech Cement, target price Rs 8280:  Kotak Securities #ETMarkets #DailyRecos #StockPicks #DailyPicks https://t.co/nnZYe1s43L",en,7,0,2021-11-12 08:11:11+00:00,0.0,0.0,Neutral
67,"Amid ongoing Conference of Parties #COP-26 meeting in #Glasgow to discuss pathway for reducing emissions,… https://t.co/14504tDokb",en,0,0,2021-11-12 06:33:54+00:00,0.0,0.0,Neutral
68,RT @UltraTechCement: UltraTech wins big at @MMA_APAC  Smarties India 2021. We won the Brand of the Year title by bagging 5 Smarties includi…,en,0,0,2021-11-12 06:21:44+00:00,0.15000000000000002,0.15,Positive
69,"Buy UltraTech Cement, target price Rs 8280: Kotak Securities UltraTech Cement Ltd., incorporated in the year 2000,… https://t.co/tYZxwQ49C2",en,0,0,2021-11-12 05:34:08+00:00,0.0,0.0,Neutral
70,"RT @valuerupee: 4 STOCKS FOR BTST 

buy overnight #INDIGO..........@2148

BUY #ACC @2555

BUY #ULTRATECH CEMENT @8071 

BUY #CIPLA @906",en,0,0,2021-11-12 04:38:05+00:00,0.0,0.0,Neutral
71,"Buy UltraTech Cement, target price Rs 8280: Kotak
Securities   https://t.co/komo3DRXIf",en,0,0,2021-11-12 04:17:04+00:00,0.0,0.0,Neutral
72,"BUY ULTRATECH CEMENT, TARGET PRICE RS 8280:  KOTAK SECURITIES
#ULTRACEMCO | CMP 8084 | 200DMA 7201 | 52w HL 8269:47… https://t.co/Yiwv6S6kB3",en,0,0,2021-11-12 04:06:31+00:00,0.0,0.0,Neutral
73,"@Adityakrsaha @imVkohli Ultratech cement, 
Blue colour stands 
🤔 ye toh Eden Garden hai!
Oppo jersey hai. 2017/18!… https://t.co/m6AlT7L0QS",en,6,0,2021-11-11 17:33:55+00:00,0.1,0.0,Neutral
74,RT @_chandan0: Dear Aditya Birla group and UltraTech Cement please verify this joining letter is right or wrong @AdityaBirlaGrp @UltraTechC…,en,0,0,2021-11-11 17:20:37+00:00,0.7178571428571429,-0.10714285714285715,Negative
75,RT @_chandan0: Dear Aditya Birla group and UltraTech Cement please verify this joining letter is right or wrong @AdityaBirlaGrp @UltraTechC…,en,0,0,2021-11-11 17:16:24+00:00,0.7178571428571429,-0.10714285714285715,Negative
76,RT @_chandan0: Dear Aditya Birla group and UltraTech Cement please verify this joining letter is right or wrong @AdityaBirlaGrp @UltraTechC…,en,0,0,2021-11-11 15:51:31+00:00,0.7178571428571429,-0.10714285714285715,Negative
77,RT @_chandan0: Dear Aditya Birla group and UltraTech Cement please verify this joining letter is right or wrong @AdityaBirlaGrp @UltraTechC…,en,0,0,2021-11-11 15:51:19+00:00,0.7178571428571429,-0.10714285714285715,Negative
78,RT @_chandan0: Dear Aditya Birla group and UltraTech Cement please verify this joining letter is right or wrong @AdityaBirlaGrp @UltraTechC…,en,0,0,2021-11-11 15:51:19+00:00,0.7178571428571429,-0.10714285714285715,Negative
79,Dear Aditya Birla group and UltraTech Cement please verify this joining letter is right or wrong @AdityaBirlaGrp… https://t.co/wt3a6AL4dA,en,2,5,2021-11-11 15:51:13+00:00,0.7178571428571429,-0.10714285714285715,Negative
80,"Here we have 1 Year returns of Cement Stocks. 

#DalmiaBharat giving the maximum returns of the lot.

#BirlaCorp… https://t.co/LpPINR0VLC",en,2,0,2021-11-11 15:40:09+00:00,0.0,0.0,Neutral
81,"Here we have 1 Year returns of Cement Stocks. 

#DalmiaBharat giving the maximum returns of the lot.

#BirlaCorp… https://t.co/VdyjXa81or",en,0,0,2021-11-11 15:39:58+00:00,0.0,0.0,Neutral
82,"Here we have 1 Year returns of Cement Stocks. #DalmiaBharat giving the maximum returns of the lot.

#BirlaCorp… https://t.co/svoUUKgDDp",en,3,0,2021-11-11 14:00:01+00:00,0.0,0.0,Neutral
84,"#UltraTech #Cement, the largest manufacturer of cement in India, has committed to #GCCA 2050 Cement and Concrete In… https://t.co/JC8AeCxt4J",en,0,0,2021-11-11 11:33:10+00:00,0.30000000000000004,0.15000000000000002,Positive
85,"4 STOCKS FOR BTST 

buy overnight #INDIGO..........@2148

BUY #ACC @2555

BUY #ULTRATECH CEMENT @8071 

BUY #CIPLA @906",en,3,1,2021-11-11 09:37:27+00:00,0.0,0.0,Neutral
86,"Be sector specific, #cement stocks to do better now - show #charts

https://t.co/VFWGqZm3uT",en,0,0,2021-11-11 09:31:24+00:00,0.3125,0.25,Positive
87,"Cement stocks firm; ACC, Grasim, UltraTech can rally up to 11%, charts show
https://t.co/tZlk5391Rq https://t.co/fyMKRWmvM1",en,0,0,2021-11-11 08:19:05+00:00,0.4,-0.2,Negative
88,"@MittalDeepu Hello, please get in touch with UltraTech Cement Ltd (@UltraTechCement) and the team will address your concern at the earliest.",en,0,0,2021-11-11 04:55:29+00:00,0.0,0.0,Neutral
89,Cement showing some buying any trade there in ultratech https://t.co/n8J6utaOIK,en,0,0,2021-11-11 04:14:19+00:00,0.0,0.0,Neutral
90,#ULTRACEMCO - Ultratech Cement On final push then fall ahead - TradingView - https://t.co/jBEW4NYWOS,en,2,0,2021-11-11 00:10:03+00:00,1.0,0.0,Neutral
92,#askmoneypurse sir what is ur view on cement industry . In Q2 FY22 concall ultratech cement management said to main… https://t.co/5LQbqJzpj2,en,0,0,2021-11-10 18:17:13+00:00,0.0,0.0,Neutral
93,UltraTech Cement commits to GCCA 2050 Roadmap https://t.co/CwNRYRCsqg,en,0,0,2021-11-10 12:43:03+00:00,0.0,0.0,Neutral
94,"RT @kotaksecurities: 2/5
#UltraTech Commits to Net Zero Concrete Roadmap Announced by GCCA
This is a collective commitment by the world’s l…",en,0,0,2021-11-10 10:34:07+00:00,0.15000000000000002,0.07500000000000001,Positive
95,Technical indicators suggest big spurt for select cement stocks : BTST : #ultratech #acc #ambuja,en,3,0,2021-11-10 09:49:57+00:00,0.1,0.0,Neutral
96,participate in 'Build With Speed' a design competition under the initiative of 'India Next' by UltraTech Cement.,en,0,0,2021-11-10 09:41:01+00:00,0.0,0.0,Neutral
97,"Submission deadline: January 31, 2022

For queries call: +91 9920808720 | 9820490618 Or email: info@foryoungindia.c… https://t.co/0QauONGan3",en,0,0,2021-11-10 09:41:01+00:00,0.0,0.0,Neutral
98,BTST : OVERNIGHT #ULTRATECH CEMENT @8134--8106 S/L 8063 TARGET 8300+++,en,1,0,2021-11-10 09:30:54+00:00,0.0,0.0,Neutral
